file_name,y,yhat
Hahn-Hahn_Ida_Graefin-Faustine_1848,1.0,1.0
Hahn-Hahn_Ida_Sibylle_1846,0.0,1.0
Hauff_Wilhelm_Das-Wirtshaus-im-Spessart_1828,0.0,0.0
Hauff_Wilhelm_Der-Scheik-von-Alessandria-und-seine-Sklaven_1827,0.0,0.0
Hauff_Wilhelm_Die-Karawane_1826,0.0,0.0
Hauff_Wilhelm_Lichtenstein_1826,1.0,1.0
Hawel_Rudolf_Im-Reiche-der-Homunkuliden_1910,0.0,1.0
Heer_Johann-Christoph_An-heiligen-Wassern_1898,1.0,1.0
Heer_Johann-Christoph_Der-Koenig-der-Bernina_1900,0.0,1.0
Heine_Heinrich_Aus-den-Memoiren-des-Herrn-Schnabelewopski_1833,0.0,0.0
Heine_Heinrich_Der-Rabbi-von-Bacharach_1840,0.0,0.0
Heine_Heinrich_Florentinische-Naechte_1836,0.0,0.0
Hoelderlin_Friedrich_Hyperion_1797,1.0,0.0
Holz-Schlaf_Arno-Johannes_Papa-Hamlet_1889,1.0,0.0
Janitschek_Maria_Atlas_1893,1.0,0.0
Kafka_Franz_Das-Urteil_1913,0.0,0.0
Kafka_Franz_Der-Heizer_1913,0.0,0.0
Kafka_Franz_Die-Verwandlung_1912,0.0,0.0
Kirchbach_Wolfgang_Das-Leben-auf-der-Walze_1892,0.0,1.0
Kleist_Heinrich_Das-Bettelweib-von-Locarno_1810,1.0,0.0
Kleist_Heinrich_Das-Erdbeben-von-Chili_1807,1.0,0.0
Kleist_Heinrich_Der-Findling_1811,0.0,0.0
Kleist_Heinrich_Der-Zweikampf_1811,0.0,0.0
Kleist_Heinrich_Die-Marquise-von-O_1808,1.0,0.0
Kleist_Heinrich_Die-Verlobung-von-St-Domingo_1811,1.0,0.0
Kleist_Heinrich_Die-heilige-Caecilie_1810,0.0,0.0
Kleist_Heinrich_Michael-Kohlhaas_1810,1.0,0.0
Kleist_Heinrich_Unwahrscheinlich-Wahrhaftigkeiten_1811,0.0,0.0
Kuernberger_Ferdinand_Der-Amerikamuede_1855,0.0,1.0
Kuernberger_Ferdinand_Der-Drache_1910,0.0,0.0
Lasker-Schueler_Else_Der-Prinz-von-Theben_1914,0.0,0.0
Lasker-Schueler_Else_Die-Naechte-Tino-von-Bagdads_1907,0.0,0.0
Lasker-Schueler_Else_Mein-Herz_1912,0.0,0.0
Mann_Heinrich_Der-Untertan_1918,0.0,1.0
Mann_Heinrich_Die-kleine-Stadt_1909,0.0,1.0
Mann_Heinrich_Professor-Unrat_1904,0.0,1.0
Meyrink_Gustav_Des-deutschen-Spiessers-Wunderhorn_1913,0.0,1.0
Mundt_Theodor_Madonna_1835,0.0,1.0
Mundt_Theodor_Moderne-Lebenswirren-Briefe-und-Zeitabenteuer-eines-Salzschreibers_1834,1.0,1.0
Otto-Peters_Louise_Schloss-und-Fabrik_1846,1.0,1.0
Rank_Josef_Aus-dem-Boehmerwalde_1842,1.0,1.0
Rothpletz_Anna_Der-Vorabend-des-Weihnachtsfestes_1839,0.0,0.0
Sack_Gustav_Paralyse_1913,0.0,0.0
Scheffel_Joseph-Victor_Ekkehard_1855,1.0,1.0
Schiller_Friedrich_Der-Geisterseher_1787,0.0,1.0
Schiller_Friedrich_Verbrecher-aus-verlorener-Ehre_1786,0.0,0.0
Schlaf_Johannes_Fruehling_1896,0.0,0.0
Schnitzler_Arthur_Leutnant-Gustl_1900,0.0,0.0
Schoenherr_Karl_Allerhand-Krezkoepf_1895,1.0,0.0
Schweichel_Robert_Ums-Herz_1907,0.0,0.0
Spielhagen_Friedrich_Freigeboren_1900,1.0,1.0
Spielhagen_Friedrich_Hammer-und-Amboss_1869,1.0,1.0
Spielhagen_Friedrich_Problematische-Naturen_1861,0.0,1.0
Spielhagen_Friedrich_Sturmflut_1877,1.0,1.0
Tieck_Ludwig_Adbdallah_1792,0.0,1.0
Tieck_Ludwig_Aufruhr-in-den-Cevennen_1826,1.0,1.0
Tieck_Ludwig_Der-blonde-Eckbert_1796,0.0,0.0
Tieck_Ludwig_Der-getreue-Eckart_1799,0.0,0.0
Tieck_Ludwig_Der-junge-Tischlermeister_1836,1.0,1.0
Tieck_Ludwig_Des-Lebens-Ueberfluss_1839,0.0,0.0
Tieck_Ludwig_Die-Elfen_1812,0.0,0.0
Tieck_Ludwig_Die-Vogelscheuche_1834,0.0,1.0
Tieck_Ludwig_Franz-Sternbald_1798,0.0,1.0
Tieck_Ludwig_Liebeszauber_1812,0.0,0.0
Tieck_Ludwig_Peter-Leberecht_1797,0.0,0.0
Tieck_Ludwig_Runenberg_1802,0.0,0.0
Tieck_Ludwig_Vittoria-Accorombona_1840,0.0,1.0
Tieck_Ludwig_William-Lovell_1795,0.0,1.0
Waser_Maria_Die-Geschichte-der-Anna-Waser_1913,0.0,1.0
Wieland_Christoph-Martin_Agathodaemon_1799,0.0,1.0
Wieland_Christoph-Martin_Aristipp-und-einige-seiner-Zeitgenossen_1800,0.0,1.0
Wieland_Christoph-Martin_Dschinnistan_1786,0.0,1.0
