book_name,y,yhat
Gotthelf_Jeremias_Uli-der-Knecht_1841,-0.0032866974462543016,0.028061502
Gotthelf_Jeremias_Uli-der-Paechter_1849,0.008914929759787303,0.008189139
Gotthelf_Jeremias_Wie-Anne-Baebi-Jowaeger-haushaltet-und-wie-es-ihm-mit-dem-Doktern-geht_1843,-0.0006587714616734,0.029033637
Gutzkow_Karl_Briefe-einers-Narren-und-einer-Naerrin_1832,0.043894436241092384,0.039341383
Gutzkow_Karl_Seraphine_1837,-0.0012115850246102002,0.007564839
Gutzkow_Karl_Wally_1835,-0.0075390393914869505,0.02796369
Hoffmann_ETA_Der-Sandmann_1816,-0.048451028138528106,0.0278155
Hoffmann_ETA_Die-Serapions-Brueder_1819,0.028842434943114947,0.017586986
Hoffmann_ETA_Kater-Murr_1820,0.0400837288199145,0.025746647
Hoffmann_ETA_Klein-Zaches-genannt-Zinnober_1819,0.0415577015577015,0.007339436
Hoffmann_ETA_Kreisleriana_1814,0.042539682539682495,0.023604304
Hoffmann_ETA_Meister-Floh_1822,0.0301719360938687,0.013640086
Hoffmann_ETA_Prinzessin-Brambilla_1820,0.05622206151980929,0.015429352
Hoffmann_ETA_Ritter-Gluck_1814,0.12333333333333331,0.0050903647
Hoffmansthal_Hugo-von_Ein-Brief_1902,-0.1155594405594405,-0.033170518
Immermann_Karl_Die-Epigonen_1836,0.022724892892370806,0.026070876
Immermann_Karl_Muenchhausen_1838,0.047174819993979426,0.032724366
Ludwig_Otto_Zwischen-Himmel-und-Erde_1856,0.0094189877495956,0.036805958
Meyer_Conrad-Ferdinand_Angela-Borgia_1891,0.0469071361526604,0.01574727
Meyer_Conrad-Ferdinand_Das-Amulett_1873,0.0209150326797385,0.030709168
Meyer_Conrad-Ferdinand_Der-Heilige_1880,0.0210323377081941,0.031761996
Meyer_Conrad-Ferdinand_Die-Hochzeit-des-Moenchs_1884,0.0184474589499099,0.018688018
Meyer_Conrad-Ferdinand_Die-Leiden-eines-Knaben_1883,0.023460067506023353,0.023835948
Meyer_Conrad-Ferdinand_Die-Versuchung-des-Pescara_1887,0.02170749485548675,0.018905818
Meyer_Conrad-Ferdinand_Gustav-Adolfs-Page_1882,0.03615399239927785,0.037137516
Meyer_Conrad-Ferdinand_Juerg-Jenatsch_1876,0.011544407384488302,0.021133987
Meyer_Conrad-Ferdinand_Plautus-im-Nonnenkloster_1881,0.0287673729778992,0.02084534
Otto-Peters_Louise_Schloss-und-Fabrik_1846,0.03815476190476185,0.022922458
Rosegger_Peter_Die-Schriften-des-Waldschulmeister_1875,-0.004802983212074098,0.011521067
Rosegger_Peter_Jakob-der-Letzte_1888,0.008644885747086405,0.025416126
Schoenherr_Karl_Allerhand-Krezkoepf_1895,0.0131730769230769,-0.009071466
